GYROSCOPE,287166465474,3,[0.19730948,-0.4196644,0.09621128],43.2590775358095,-79.9206295597713
GYROSCOPE,287166481374,3,[0.12583824,-0.5198463,0.12492194],43.25907753344027,-79.92062966219632
GYROSCOPE,287166500478,3,[-0.015271631,-0.4370741,0.13316862],43.259077530593615,-79.92062978526096
GYROSCOPE,287166503713,3,[-0.08032878,-0.28221974,0.13225232],43.25907753011157,-79.92062980610025
GYROSCOPE,287166508840,3,[-0.19058995,-0.21410827,0.12705997],43.25907752934761,-79.9206298391275
GYROSCOPE,287166512014,3,[-0.28099802,-0.11178834,0.11789699],43.259077528874656,-79.92062985957385
GYROSCOPE,287166525075,3,[-0.33017266,-0.04642576,0.10995574],43.25907752692846,-79.92062994371052
GYROSCOPE,287166531789,3,[-0.34116822,-0.04795292,0.086132],43.259077525928014,-79.92062998696095
GYROSCOPE,287166547872,3,[-0.3277292,-0.12308934,0.054061573],43.25907752353151,-79.92063009056481
GYROSCOPE,287166551565,3,[-0.3155119,-0.21044308,0.03970624],43.25907752298122,-79.92063011435448
GYROSCOPE,287166564138,3,[-0.28710666,-0.24495697,0.007941248],43.25907752110774,-79.92063019534754
GYROSCOPE,287166570607,3,[-0.26358834,-0.29443705,-0.017715093],43.259077520143805,-79.92063023701971
GYROSCOPE,287166583883,3,[-0.25717425,-0.3155119,-0.03573562],43.259077518165576,-79.92063032254138
GYROSCOPE,287166593618,3,[-0.28069258,-0.30818152,-0.05681047],43.259077516714974,-79.92063038525255
GYROSCOPE,287166607137,3,[-0.33658674,-0.26847526,-0.070249505],43.259077514700536,-79.92063047233958
GYROSCOPE,287166612050,3,[-0.40622538,-0.20555615,-0.07727446],43.25907751396846,-79.92063050398828
GYROSCOPE,287166627492,3,[-0.47555858,-0.1432479,-0.08368854],43.25907751166747,-79.92063060346294
GYROSCOPE,287166631795,3,[-0.5119051,-0.10476339,-0.0870483],43.259077511026284,-79.9206306311821
GYROSCOPE,287166645711,3,[-0.6114761,-0.106595986,-0.08307768],43.259077508952686,-79.92063072082655
GYROSCOPE,287166651967,3,[-0.7370089,-0.16707164,-0.048258353],43.25907750802049,-79.92063076112662
GYROSCOPE,287166664174,3,[-0.82894415,-0.22449298,-0.019547688],43.25907750620155,-79.92063083976197
GYROSCOPE,287166670919,3,[-0.86162543,-0.22266038,-0.02107485],43.25907750519649,-79.92063088321208
GYROSCOPE,287166684072,3,[-0.84635377,-0.23426682,-0.02565634],43.259077503236576,-79.9206309679414
GYROSCOPE,287166695577,3,[-0.82741696,-0.26939157,-0.027183503],43.259077501522235,-79.92063104205461
GYROSCOPE,287166703695,3,[-0.763887,-0.28252518,-0.040011674],43.259077500312586,-79.92063109434935
GYROSCOPE,287166712331,3,[-0.675617,-0.29779682,-0.06841691],43.25907749902575,-79.92063114998095
GYROSCOPE,287166725850,3,[-0.6273586,-0.32620203,-0.09040806],43.25907749701131,-79.92063123706798
GYROSCOPE,287166732076,3,[-0.6630942,-0.35216382,-0.09162979],43.259077496083584,-79.92063127717478
GYROSCOPE,287166750478,3,[-0.77671516,-0.32498032,-0.05589417],43.25907749334153,-79.92063139571725
GYROSCOPE,287166758077,3,[-0.926988,-0.267559,0.011301007],43.259077492209215,-79.92063144466869
GYROSCOPE,287166766408,3,[-1.0757337,-0.19303341,0.07544186],43.259077490967826,-79.92063149833552
GYROSCOPE,287166776571,3,[-1.1386528,-0.105068825,0.099571034],43.25907748945346,-79.9206315638038
GYROSCOPE,287166786123,3,[-1.215011,-0.06872234,0.13683382],43.25907748803013,-79.92063162533611
GYROSCOPE,287166792623,3,[-1.2159272,-0.03970624,0.16523905],43.259077487061575,-79.92063166720797
GYROSCOPE,287166804311,3,[-1.1285735,-0.09254608,0.19242255],43.25907748531996,-79.92063174250002
GYROSCOPE,287166812276,3,[-0.9633345,-0.20097467,0.22418754],43.259077484133115,-79.92063179380916
GYROSCOPE,287166825918,3,[-0.77640975,-0.33169982,0.26083946],43.259077482100345,-79.92063188168855
GYROSCOPE,287166832723,3,[-0.6899723,-0.46273044,0.28619036],43.259077481086344,-79.92063192552517
GYROSCOPE,287166844930,3,[-0.5561928,-0.5109888,0.2938262],43.2590774792674,-79.92063200416052
GYROSCOPE,287166851034,3,[-0.48563787,-0.5552765,0.30573806],43.25907747835785,-79.92063204348142
