MAGNETIC_FIELD,287569213857,2,[-4.49,7.382,-24.386],43.25873230005655,-79.92061868199144
MAGNETIC_FIELD,287569244222,2,[-4.49,7.382,-24.386],43.258732424501225,-79.92061868782844
MAGNETIC_FIELD,287569251027,2,[-4.49,7.766,-24.386],43.25873245239011,-79.92061868913655
MAGNETIC_FIELD,287569256002,2,[-4.82,7.766,-24.386],43.25873247277912,-79.92061869009288
MAGNETIC_FIELD,287569267446,2,[-4.82,7.766,-24.386],43.25873251967999,-79.92061869229273
MAGNETIC_FIELD,287569272725,2,[-4.82,8.172,-24.386],43.25873254131488,-79.9206186933075
MAGNETIC_FIELD,287569282399,2,[-4.82,8.172,-24.386],43.25873258096176,-79.92061869516711
MAGNETIC_FIELD,287569301381,2,[-5.142,8.172,-24.386],43.25873265875557,-79.92061869881597
MAGNETIC_FIELD,287569329091,2,[-5.142,8.494,-24.386],43.25873277231927,-79.9206187041426
MAGNETIC_FIELD,287569332418,2,[-5.142,8.494,-24.386],43.258732785954294,-79.92061870478214
MAGNETIC_FIELD,287569362233,2,[-5.142,8.494,-24.386],43.2587329081449,-79.92061871051341
MAGNETIC_FIELD,287569365621,2,[-5.142,8.802,-24.032],43.25873292202992,-79.92061871116468
MAGNETIC_FIELD,287569389791,2,[-5.505,8.802,-24.032],43.25873302108567,-79.92061871581082
MAGNETIC_FIELD,287569406423,2,[-5.505,8.802,-24.032],43.25873308924848,-79.92061871900796
MAGNETIC_FIELD,287569431417,2,[-5.505,9.12,-24.032],43.258733191681216,-79.9206187238125
MAGNETIC_FIELD,287569444722,2,[-5.505,9.12,-24.032],43.25873324620901,-79.92061872637008
MAGNETIC_FIELD,287569461080,2,[-5.505,9.12,-24.032],43.25873331324889,-79.92061872951454
MAGNETIC_FIELD,287569464162,2,[-5.505,9.12,-23.728],43.25873332587983,-79.920618730107
MAGNETIC_FIELD,287569470784,2,[-5.505,9.434,-23.728],43.25873335301873,-79.92061873137992
MAGNETIC_FIELD,287569478109,2,[-5.505,9.434,-23.728],43.258733383038724,-79.92061873278799
MAGNETIC_FIELD,287569484548,2,[-5.505,9.434,-23.728],43.258733409427634,-79.92061873402574
MAGNETIC_FIELD,287569490163,2,[-5.505,9.434,-23.728],43.25873343243955,-79.92061873510511
MAGNETIC_FIELD,287569494863,2,[-5.505,9.75,-23.728],43.25873345170153,-79.92061873600858
MAGNETIC_FIELD,287569498769,2,[-5.505,9.75,-23.728],43.25873346770946,-79.92061873675941
MAGNETIC_FIELD,287569504628,2,[-5.505,9.75,-23.728],43.258733491721365,-79.92061873788568
MAGNETIC_FIELD,287569510579,2,[-5.505,9.75,-23.728],43.258733516110304,-79.92061873902962
MAGNETIC_FIELD,287569516195,2,[-5.505,9.75,-23.728],43.25873353912632,-79.92061874010918
MAGNETIC_FIELD,287569519979,2,[-5.505,10.079,-23.728],43.25873355463426,-79.92061874083656
MAGNETIC_FIELD,287569525838,2,[-5.505,10.079,-23.728],43.25873357864616,-79.92061874196283
MAGNETIC_FIELD,287569531575,2,[-5.505,10.079,-23.728],43.25873360215807,-79.92061874306563
MAGNETIC_FIELD,287569535268,2,[-5.505,10.079,-23.728],43.25873361729307,-79.92061874377553
MAGNETIC_FIELD,287569540639,2,[-5.505,10.079,-23.728],43.258733639305,-79.92061874480798
MAGNETIC_FIELD,287569543935,2,[-5.505,10.079,-23.728],43.25873365281297,-79.92061874544157
MAGNETIC_FIELD,287569549001,2,[-5.505,10.079,-23.728],43.25873367357492,-79.9206187464154
MAGNETIC_FIELD,287569552236,2,[-5.505,10.079,-23.728],43.258733686832905,-79.92061874703725
MAGNETIC_FIELD,287569557393,2,[-5.505,10.079,-23.728],43.2587337079678,-79.92061874802857
MAGNETIC_FIELD,287569560476,2,[-5.505,10.079,-23.728],43.25873372060284,-79.92061874862121
MAGNETIC_FIELD,287569564962,2,[-5.505,10.079,-23.728],43.258733738987786,-79.92061874948354
MAGNETIC_FIELD,287569572469,2,[-5.505,10.411,-23.728],43.25873376975367,-79.9206187509266
MAGNETIC_FIELD,287569579976,2,[-5.184,10.411,-23.728],43.25873380051956,-79.92061875236965
MAGNETIC_FIELD,287569590169,2,[-5.184,10.411,-23.728],43.25873384229346,-79.92061875432903
MAGNETIC_FIELD,287569597005,2,[-5.184,10.411,-23.728],43.25873387030939,-79.92061875564309
MAGNETIC_FIELD,287569610647,2,[-5.184,10.411,-23.728],43.258733926218305,-79.92061875826546
MAGNETIC_FIELD,287569616964,2,[-5.184,10.411,-23.728],43.25873395210723,-79.92061875947977
MAGNETIC_FIELD,287569630788,2,[-5.184,10.411,-23.728],43.25873400876203,-79.92061876213712
MAGNETIC_FIELD,287569637258,2,[-5.184,10.411,-23.728],43.25873403527799,-79.92061876338083
MAGNETIC_FIELD,287569650716,2,[-5.184,10.411,-23.728],43.25873409043282,-79.92061876596783
MAGNETIC_FIELD,287569657430,2,[-5.184,10.411,-23.728],43.258734117948755,-79.92061876725845
MAGNETIC_FIELD,287569671254,2,[-5.184,10.411,-23.728],43.25873417460356,-79.9206187699158
MAGNETIC_FIELD,287569679311,2,[-4.867,10.411,-23.728],43.25873420762351,-79.92061877146459
MAGNETIC_FIELD,287569692342,2,[-4.867,10.411,-23.728],43.258734261028366,-79.92061877396951
MAGNETIC_FIELD,287569697133,2,[-4.867,10.411,-23.728],43.25873428066329,-79.92061877489047
MAGNETIC_FIELD,287569710714,2,[-4.867,10.755,-23.728],43.25873433632221,-79.9206187775011
